"code","province","age_class","male","female","total"
"063","Napoli","1-4",18347,17816,36163
"063","Napoli","5-9",21349,20284,41633
"063","Napoli","10-14",18161,17658,35819
"063","Napoli","15-19",17310,17855,35165
"063","Napoli","20-24",15266,16946,32212
"063","Napoli","25-29",14684,15166,29850
"063","Napoli","30-34",14937,14916,29853
"063","Napoli","35-39",11169,11433,22602
"063","Napoli","40-44",11788,12207,23995
"063","Napoli","45-49",8764,9422,18186
"063","Napoli","50-54",10465,11222,21687
"063","Napoli","55-59",7127,7646,14773
"063","Napoli","60-64",8426,9234,17660
"063","Napoli","65-69",4141,4316,8457
"063","Napoli","70-74",3846,4017,7863
"063","Napoli","75-79",1470,1384,2854
"063","Napoli","80-84",1017,967,1984
"063","Napoli","85+",256,271,527
"064","Avellino","0",7195,6555,13750
"064","Avellino","1-4",24411,23523,47934
"064","Avellino","5-9",28789,27349,56138
"064","Avellino","10-14",25560,24371,49931
"064","Avellino","15-19",23816,25057,48873
"064","Avellino","20-24",22424,24381,46805
"064","Avellino","25-29",17894,21134,39028
"064","Avellino","30-34",18174,21518,39692
"064","Avellino","35-39",14357,16495,30852
"064","Avellino","40-44",16814,19565,36379
"064","Avellino","45-49",11259,13111,24360
"064","Avellino","50-54",15303,17721,33024
"064","Avellino","55-59",10124,11271,21395
"064","Avellino","60-64",12963,14044,27007
"064","Avellino","65-69",5847,6232,12079
"064","Avellino","70-74",6177,6608,12785
"064","Avellino","75-79",2485,2317,4802
"064","Avellino","80-84",1946,2092,4038
"064","Avellino","85+",591,694,1285
"065","Salerno","0",5180,4972,10107
"065","Salerno","1-4",17897,17140,35037
"065","Salerno","5-9",19955,19099,39054
"065","Salerno","10-14",16230,17030,33260
"065","Salerno","15-19",13239,17184,30423
"065","Salerno","20-24",11497,15999,27496
"065","Salerno","25-29",10798,14629,25427
"065","Salerno","30-34",10717,13844,24561
"065","Salerno","35-39",9385,11978,21363
"065","Salerno","40-44",8638,11400,20038
"065","Salerno","45-49",7779,9700,17479
"065","Salerno","50-54",8088,9915,18003
"065","Salerno","55-59",6716,8101,14817
"065","Salerno","60-64",6811,7570,14381
"065","Salerno","65-69",4469,4261,8730
"065","Salerno","70-74",3922,3686,7608
"065","Salerno","75-79",1805,1365,3170
"065","Salerno","80-84",865,693,1558
"065","Salerno","85+",260,221,481
"066","Aquila Degli Abruzzi","0",3519,3329,6848
"066","Aquila Degli Abruzzi","1-4",11380,11049,22429
"066","Aquila Degli Abruzzi","5-9",12748,12343,25091
"066","Aquila Degli Abruzzi","10-14",11617,10631,22248
"066","Aquila Degli Abruzzi","15-19",10789,10821,21610
"066","Aquila Degli Abruzzi","20-24",9575,10510,20085
"066","Aquila Degli Abruzzi","25-29",9149,9510,18659
"066","Aquila Degli Abruzzi","30-34",8784,8858,17642
"066","Aquila Degli Abruzzi","35-39",7659,7884,15543
"066","Aquila Degli Abruzzi","40-44",7898,8434,16332
"066","Aquila Degli Abruzzi","45-49",6802,6979,13781
"066","Aquila Degli Abruzzi","50-54",6524,6946,13470
"066","Aquila Degli Abruzzi","55-59",5966,6116,12082
"066","Aquila Degli Abruzzi","60-64",6354,6072,12426
"066","Aquila Degli Abruzzi","65-69",3748,3025,6773
"066","Aquila Degli Abruzzi","70-74",2609,2869,5478
"066","Aquila Degli Abruzzi","75-79",1268,1189,2457
"066","Aquila Degli Abruzzi","80-84",704,706,1410
"066","Aquila Degli Abruzzi","85+",226,216,442
"067","Teramo","0",5367,5146,10513
"067","Teramo","1-4",16068,15568,31636
"067","Teramo","5-9",17298,16909,34207
"067","Teramo","10-14",15877,15018,30895
"067","Teramo","15-19",14682,15368,30050
"067","Teramo","20-24",14431,15139,29570
"067","Teramo","25-29",12143,13133,25276
"067","Teramo","30-34",11904,12928,24832
"067","Teramo","35-39",9868,10797,20665
"067","Teramo","40-44",10392,11314,21706
"067","Teramo","45-49",8635,9326,17961
"067","Teramo","50-54",7640,8389,16029
"067","Teramo","55-59",6438,7149,13587
"067","Teramo","60-64",7146,7890,15036
"067","Teramo","65-69",4171,4288,8459
"067","Teramo","70-74",3681,3715,7396
"067","Teramo","75-79",1840,1620,3460
"067","Teramo","80-84",1007,1003,2010
"067","Teramo","85+",327,323,650
"069","Chieti","0",5938,5861,11799
"069","Chieti","1-4",16654,16047,32701
"069","Chieti","5-9",19359,18315,37674
"069","Chieti","10-14",16509,16132,32641
"069","Chieti","15-19",15666,16230,31896
"069","Chieti","20-24",14286,16634,30920
"069","Chieti","25-29",13975,15703,29678
"069","Chieti","30-34",13405,14738,28143
"069","Chieti","35-39",10037,11147,21184
"069","Chieti","40-44",10505,11776,22281
"069","Chieti","45-49",8652,9986,18638
"069","Chieti","50-54",8532,10208,18740
"069","Chieti","55-59",6444,7815,14259
"069","Chieti","60-64",6812,8149,14961
"069","Chieti","65-69",3878,4355,8233
"069","Chieti","70-74",3202,3617,6819
"069","Chieti","75-79",1464,1386,2850
"069","Chieti","80-84",725,831,1556
"069","Chieti","85+",236,211,447
"070","Campobasso","0",5755,5592,11347
"070","Campobasso","1-4",17410,17016,34426
"070","Campobasso","5-9",19411,18655,38066
"070","Campobasso","10-14",17172,15743,32915
"070","Campobasso","15-19",17116,16156,33272
"070","Campobasso","20-24",16223,16281,32504
"070","Campobasso","25-29",15968,15118,31086
"070","Campobasso","30-34",14936,13902,28838
"070","Campobasso","35-39",11323,10470,21793
"070","Campobasso","40-44",11463,11698,23161
"070","Campobasso","45-49",7547,8066,15613
"070","Campobasso","50-54",7888,9183,17071
"070","Campobasso","55-59",4941,5904,10845
"070","Campobasso","60-64",5140,7038,12178
"070","Campobasso","65-69",2266,2843,5109
"070","Campobasso","70-74",1955,2690,4645
"070","Campobasso","75-79",727,935,1662
"070","Campobasso","80-84",456,847,1303
"070","Campobasso","85+",157,248,405
"071","Foggia","0",10110,9616,19726
"071","Foggia","1-4",34460,33362,67822
"071","Foggia","5-9",37058,36097,73155
"071","Foggia","10-14",34614,32789,67403
"071","Foggia","15-19",30386,31744,62130
"071","Foggia","20-24",29449,31480,60929
"071","Foggia","25-29",26241,27000,53241
"071","Foggia","30-34",25301,25342,50643
"071","Foggia","35-39",19492,19293,38785
"071","Foggia","40-44",22721,23304,46025
"071","Foggia","45-49",13518,14277,27795
"071","Foggia","50-54",17425,18221,35646
"071","Foggia","55-59",9404,10145,19549
"071","Foggia","60-64",12875,13194,26069
"071","Foggia","65-69",4909,4887,9796
"071","Foggia","70-74",5630,5725,11355
"071","Foggia","75-79",2067,1874,3941
"071","Foggia","80-84",2008,2263,4271
"071","Foggia","85+",526,575,1101
"072","Bari Delle Puglie","0",8230,8115,16345
"072","Bari Delle Puglie","1-4",28004,27049,55053
"072","Bari Delle Puglie","5-9",30399,29563,59962
"072","Bari Delle Puglie","10-14",25899,24452,50351
"072","Bari Delle Puglie","15-19",24503,24679,49182
"072","Bari Delle Puglie","20-24",22280,22822,45102
"072","Bari Delle Puglie","25-29",22182,21958,44140
"072","Bari Delle Puglie","30-34",20410,20102,40512
"072","Bari Delle Puglie","35-39",16629,16273,32902
"072","Bari Delle Puglie","40-44",18158,18182,36340
"072","Bari Delle Puglie","45-49",12674,13393,26067
"072","Bari Delle Puglie","50-54",14292,15121,29413
"072","Bari Delle Puglie","55-59",8933,9509,18442
"072","Bari Delle Puglie","60-64",10377,11449,21826
"072","Bari Delle Puglie","65-69",4873,4885,9758
"072","Bari Delle Puglie","70-74",4403,4927,9330
"072","Bari Delle Puglie","75-79",1887,1944,3831
"072","Bari Delle Puglie","80-84",1511,2018,3529
"072","Bari Delle Puglie","85+",510,629,1139
"075","Lecce","0",8256,7851,16107
"075","Lecce","1-4",26536,25675,52211
"075","Lecce","5-9",28679,27225,55904
"075","Lecce","10-14",24819,23926,48745
"075","Lecce","15-19",22128,23499,45627
"075","Lecce","20-24",20481,23800,44281
"075","Lecce","25-29",19206,21710,40916
"075","Lecce","30-34",18671,21492,40163
"075","Lecce","35-39",13577,14991,28568
"075","Lecce","40-44",15359,18731,34090
"075","Lecce","45-49",10582,12227,22809
"075","Lecce","50-54",12744,15896,28640
"075","Lecce","55-59",7724,9584,17308
"075","Lecce","60-64",10914,12859,23773
"075","Lecce","65-69",4278,4671,8949
"075","Lecce","70-74",4281,5168,9449
"075","Lecce","75-79",1609,1547,3156
"075","Lecce","80-84",1388,1602,2990
"075","Lecce","85+",389,429,818
"076","Potenza","0",5471,5093,10564
"076","Potenza","1-4",22861,21239,44100
"076","Potenza","5-9",26430,23915,50345
"076","Potenza","10-14",24332,22777,47109
"076","Potenza","15-19",19873,21492,41365
"076","Potenza","20-24",18044,21924,39968
"076","Potenza","25-29",14914,18652,33566
"076","Potenza","30-34",14954,19497,34451
"076","Potenza","35-39",11110,13335,24445
"076","Potenza","40-44",13744,17378,31122
"076","Potenza","45-49",7936,9505,17441
"076","Potenza","50-54",11209,14421,25630
"076","Potenza","55-59",6196,7455,13651
"076","Potenza","60-64",8763,10346,19109
"076","Potenza","65-69",3209,3321,6530
"076","Potenza","70-74",3100,3808,6908
"076","Potenza","75-79",1080,1090,2170
"076","Potenza","80-84",917,1119,2036
"076","Potenza","85+",274,369,643
"078","Cosenza","0",5541,5143,10684
"078","Cosenza","1-4",20324,19544,39868
"078","Cosenza","5-9",23880,22682,46562
"078","Cosenza","10-14",22867,20927,43794
"078","Cosenza","15-19",20002,19589,39591
"078","Cosenza","20-24",19508,19069,38577
"078","Cosenza","25-29",17589,17245,34834
"078","Cosenza","30-34",16574,17035,33609
"078","Cosenza","35-39",12700,12578,25278
"078","Cosenza","40-44",14487,15499,29986
"078","Cosenza","45-49",9752,10370,20122
"078","Cosenza","50-54",10565,12464,23029
"078","Cosenza","55-59",6294,6878,13172
"078","Cosenza","60-64",7800,9195,16995
"078","Cosenza","65-69",3299,3399,6698
"078","Cosenza","70-74",2729,3512,6241
"078","Cosenza","75-79",1205,1133,2338
"078","Cosenza","80-84",855,1065,1920
"078","Cosenza","85+",311,365,676
"079","Catanzaro","0",4744,4568,9312
"079","Catanzaro","1-4",17735,16782,34517
"079","Catanzaro","5-9",21349,20328,41677
"079","Catanzaro","10-14",18892,17904,36796
"079","Catanzaro","15-19",15756,16685,32441
"079","Catanzaro","20-24",16272,17192,33464
"079","Catanzaro","25-29",14203,14610,28813
"079","Catanzaro","30-34",13966,14569,28535
"079","Catanzaro","35-39",10956,10954,21910
"079","Catanzaro","40-44",12945,13526,26471
"079","Catanzaro","45-49",7824,8001,15825
"079","Catanzaro","50-54",9604,10608,20212
"079","Catanzaro","55-59",5265,5757,11022
"079","Catanzaro","60-64",7030,7709,14739
"079","Catanzaro","65-69",2872,2942,5814
"079","Catanzaro","70-74",2852,3325,6177
"079","Catanzaro","75-79",1076,1043,2119
"079","Catanzaro","80-84",976,1173,2149
"079","Catanzaro","85+",343,387,730
"080","Reggio Di Calabria","0",4271,3747,8018
"080","Reggio Di Calabria","1-4",16329,15319,31648
"080","Reggio Di Calabria","5-9",17653,16820,34473
"080","Reggio Di Calabria","10-14",14026,13497,27523
"080","Reggio Di Calabria","15-19",12980,13495,26475
"080","Reggio Di Calabria","20-24",12337,13127,25464
"080","Reggio Di Calabria","25-29",11685,11255,22940
"080","Reggio Di Calabria","30-34",10533,10437,20970
"080","Reggio Di Calabria","35-39",7859,7463,15322
"080","Reggio Di Calabria","40-44",8632,8416,17048
"080","Reggio Di Calabria","45-49",4918,4950,9868
"080","Reggio Di Calabria","50-54",5903,6644,12547
"080","Reggio Di Calabria","55-59",3276,3771,7047
"080","Reggio Di Calabria","60-64",5172,6488,11660
"080","Reggio Di Calabria","65-69",2233,2337,4570
"080","Reggio Di Calabria","70-74",2172,2547,4719
"080","Reggio Di Calabria","75-79",749,782,1531
"080","Reggio Di Calabria","80-84",700,1009,1709
"080","Reggio Di Calabria","85+",169,246,415
"081","Trapani","0",9875,9580,19455
"081","Trapani","1-4",35645,34164,69809
"081","Trapani","5-9",39287,37280,76567
"081","Trapani","10-14",34727,32689,67416
"081","Trapani","15-19",31978,31769,63747
"081","Trapani","20-24",32164,30499,62663
"081","Trapani","25-29",28152,27225,55377
"081","Trapani","30-34",26921,26324,53245
"081","Trapani","35-39",21472,21013,42485
"081","Trapani","40-44",22346,21501,43847
"081","Trapani","45-49",13545,13595,27140
"081","Trapani","50-54",15539,16966,32505
"081","Trapani","55-59",9579,9941,19520
"081","Trapani","60-64",13890,15740,29630
"081","Trapani","65-69",6411,6577,12988
"081","Trapani","70-74",6329,6568,12897
"081","Trapani","75-79",2263,2104,4367
"081","Trapani","80-84",1940,2231,4171
"081","Trapani","85+",474,570,1044
"082","Palermo","0",5715,5562,11277
"082","Palermo","1-4",22883,21654,44537
"082","Palermo","5-9",24930,24215,49145
"082","Palermo","10-14",22899,22205,45104
"082","Palermo","15-19",20056,21395,41451
"082","Palermo","20-24",19643,20830,40473
"082","Palermo","25-29",16332,17181,33513
"082","Palermo","30-34",16367,17712,34079
"082","Palermo","35-39",12144,12763,24907
"082","Palermo","40-44",15118,15746,30864
"082","Palermo","45-49",9452,10168,19620
"082","Palermo","50-54",11881,13092,24973
"082","Palermo","55-59",6733,6957,13690
"082","Palermo","60-64",10553,10686,21239
"082","Palermo","65-69",4578,4165,8743
"082","Palermo","70-74",4639,4776,9415
"082","Palermo","75-79",1582,1473,3055
"082","Palermo","80-84",1548,1857,3405
"082","Palermo","85+",514,534,1048
"083","Messina","0",4906,4715,9621
"083","Messina","1-4",16869,15698,32567
"083","Messina","5-9",19126,17839,36965
"083","Messina","10-14",15832,15191,31023
"083","Messina","15-19",13274,14067,27341
"083","Messina","20-24",13833,14546,28379
"083","Messina","25-29",12989,12118,25107
"083","Messina","30-34",12607,12408,25015
"083","Messina","35-39",8630,7984,16614
"083","Messina","40-44",10452,10067,20519
"083","Messina","45-49",5420,5557,10977
"083","Messina","50-54",6802,8050,14852
"083","Messina","55-59",3502,3630,7132
"083","Messina","60-64",5831,7491,13322
"083","Messina","65-69",2237,2271,4508
"083","Messina","70-74",2195,2835,5030
"083","Messina","75-79",644,698,1342
"083","Messina","80-84",676,1024,1700
"083","Messina","85+",148,196,344
"084","Agrigento","0",4116,3867,7983
"084","Agrigento","1-4",14036,13199,27235
"084","Agrigento","5-9",15916,14661,30577
"084","Agrigento","10-14",13015,12002,25017
"084","Agrigento","15-19",12069,11679,23748
"084","Agrigento","20-24",12631,12513,25144
"084","Agrigento","25-29",11700,10057,21757
"084","Agrigento","30-34",10780,9892,20672
"084","Agrigento","35-39",7990,6936,14926
"084","Agrigento","40-44",9816,9008,18824
"084","Agrigento","45-49",5499,5165,10664
"084","Agrigento","50-54",6309,6801,13110
"084","Agrigento","55-59",2974,3149,6123
"084","Agrigento","60-64",4832,5737,10569
"084","Agrigento","65-69",1792,1712,3504
"084","Agrigento","70-74",1709,2023,3732
"084","Agrigento","75-79",584,514,1098
"084","Agrigento","80-84",574,829,1403
"084","Agrigento","85+",150,142,292
"085","Caltanissetta","0",7460,7046,14506
"085","Caltanissetta","1-4",28794,27176,55970
"085","Caltanissetta","5-9",31762,30575,62337
"085","Caltanissetta","10-14",27214,26397,53611
"085","Caltanissetta","15-19",25412,26741,52153
"085","Caltanissetta","20-24",24825,27143,51968
"085","Caltanissetta","25-29",23163,22075,45238
"085","Caltanissetta","30-34",22301,21935,44236
"085","Caltanissetta","35-39",15271,14881,30152
"085","Caltanissetta","40-44",19119,19179,38298
"085","Caltanissetta","45-49",10623,10920,21543
"085","Caltanissetta","50-54",14589,16056,30645
"085","Caltanissetta","55-59",6986,7675,14661
"085","Caltanissetta","60-64",10903,12674,23577
"085","Caltanissetta","65-69",3920,3991,7911
"085","Caltanissetta","70-74",4166,4942,9108
"085","Caltanissetta","75-79",1487,1442,2929
"085","Caltanissetta","80-84",1499,2024,3523
"085","Caltanissetta","85+",490,544,1034
"087","Catania","0",4945,4435,9380
"087","Catania","1-4",19226,17585,36811
"087","Catania","5-9",20579,19140,39719
"087","Catania","10-14",17811,16413,34224
"087","Catania","15-19",16873,16021,32894
"087","Catania","20-24",15878,16145,32023
"087","Catania","25-29",14243,12880,27123
"087","Catania","30-34",13189,12987,26176
"087","Catania","35-39",8706,8383,17089
"087","Catania","40-44",11803,11245,23048
"087","Catania","45-49",5859,5913,11772
"087","Catania","50-54",7992,8788,16780
"087","Catania","55-59",3875,3807,7682
"087","Catania","60-64",6284,7556,13840
"087","Catania","65-69",2109,2153,4262
"087","Catania","70-74",2203,2691,4894
"087","Catania","75-79",698,694,1392
"087","Catania","80-84",806,1167,1973
"087","Catania","85+",191,217,408
"089","Siracusa","0",3809,3471,7280
"089","Siracusa","1-4",12893,12272,25165
"089","Siracusa","5-9",15143,14679,29822
"089","Siracusa","10-14",13981,12734,26715
"089","Siracusa","15-19",12929,12778,25707
"089","Siracusa","20-24",12073,11461,23534
"089","Siracusa","25-29",10793,9420,20213
"089","Siracusa","30-34",9493,8725,18218
"089","Siracusa","35-39",8537,7436,15973
"089","Siracusa","40-44",9318,8745,18063
"089","Siracusa","45-49",6451,5732,12183
"089","Siracusa","50-54",6943,6728,13671
"089","Siracusa","55-59",3426,2956,6382
"089","Siracusa","60-64",3864,4077,7941
"089","Siracusa","65-69",1792,1642,3434
"089","Siracusa","70-74",1708,1943,3651
"089","Siracusa","75-79",706,621,1327
"089","Siracusa","80-84",669,688,1357
"089","Siracusa","85+",250,209,459
"090","Sassari","0",5453,5193,10646
"090","Sassari","1-4",20115,19269,39384
"090","Sassari","5-9",23277,22310,45587
"090","Sassari","10-14",19846,18507,38353
"090","Sassari","15-19",19349,18927,38276
"090","Sassari","20-24",19042,18336,37378
"090","Sassari","25-29",18068,16016,34084
"090","Sassari","30-34",16564,15147,31711
"090","Sassari","35-39",14634,12956,27590
"090","Sassari","40-44",15675,14225,29900
"090","Sassari","45-49",11170,9731,20901
"090","Sassari","50-54",11917,11522,23439
"090","Sassari","55-59",6502,5531,12033
"090","Sassari","60-64",6729,6887,13616
"090","Sassari","65-69",3389,3037,6426
"090","Sassari","70-74",2920,3108,6028
"090","Sassari","75-79",1345,1094,2439
"090","Sassari","80-84",1096,972,2068
"090","Sassari","85+",389,357,746
